timesta
25/02/2008 17:01:28;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
25/02/2008 17:17:39;PansCupboard;PansCupboard;ON;None
25/02/2008 17:17:43;PansCupboard;PansCupboard;ON;None
25/02/2008 17:17:49;PansCupboard;PansCupboard;ON;None
25/02/2008 17:19:38;Frontdoor;Frontdoor;ON;None
25/02/2008 17:22:48;PansCupboard;PansCupboard;ON;None
25/02/2008 17:55:01;Fridge;Fridge;ON;GetDrink
25/02/2008 17:55:06;Fridge;Fridge;ON;GetDrink
25/02/2008 17:55:08;CupsCupboard;CupsCupboard;ON;GetDrink
25/02/2008 17:55:12;CupsCupboard;CupsCupboard;ON;GetDrink
25/02/2008 17:55:15;CupsCupboard;CupsCupboard;ON;GetDrink
25/02/2008 17:55:27;Fridge;Fridge;ON;GetDrink
25/02/2008 17:55:42;Fridge;Fridge;ON;GetDrink
25/02/2008 18:31:58;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
25/02/2008 18:32:08;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
25/02/2008 18:33:05;ToiletFlush;ToiletFlush;ON;UseToilet
25/02/2008 18:33:33;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
25/02/2008 19:21:34;HallBedroomDoor;HallBedroomDoor;ON;None
25/02/2008 19:21:39;HallBedroomDoor;HallBedroomDoor;ON;None
25/02/2008 19:36:17;CupsCupboard;CupsCupboard;ON;None
25/02/2008 19:40:27;GroceriesCupboard;GroceriesCupboard;ON;PrepareDinner
25/02/2008 19:40:47;Fridge;Fridge;ON;PrepareDinner
25/02/2008 19:41:00;Fridge;Fridge;ON;PrepareDinner
25/02/2008 19:41:03;Fridge;Fridge;ON;PrepareDinner
25/02/2008 19:41:09;Fridge;Fridge;ON;PrepareDinner
25/02/2008 19:41:23;Fridge;Fridge;ON;PrepareDinner
25/02/2008 19:41:42;GroceriesCupboard;GroceriesCupboard;ON;PrepareDinner
25/02/2008 19:47:03;Fridge;Fridge;ON;PrepareDinner
25/02/2008 19:54:10;PlatesCupboard;PlatesCupboard;ON;PrepareDinner
25/02/2008 19:56:00;PansCupboard;PansCupboard;ON;PrepareDinner
25/02/2008 19:56:03;PansCupboard;PansCupboard;ON;PrepareDinner
25/02/2008 19:56:20;CupsCupboard;CupsCupboard;ON;PrepareDinner
25/02/2008 19:56:25;CupsCupboard;CupsCupboard;ON;PrepareDinner
25/02/2008 19:57:19;Freezer;Freezer;ON;PrepareDinner
25/02/2008 20:00:33;Fridge;Fridge;ON;PrepareDinner
25/02/2008 20:00:50;Fridge;Fridge;ON;PrepareDinner
25/02/2008 20:01:46;Fridge;Fridge;ON;PrepareDinner
25/02/2008 20:01:56;PlatesCupboard;PlatesCupboard;ON;PrepareDinner
25/02/2008 20:04:20;Microwave;Microwave;ON;PrepareDinner
25/02/2008 20:04:46;Microwave;Microwave;ON;PrepareDinner
25/02/2008 20:10:44;Fridge;Fridge;ON;PrepareDinner
25/02/2008 20:18:03;Fridge;Fridge;ON;PrepareDinner
25/02/2008 20:19:49;PlatesCupboard;PlatesCupboard;ON;PrepareDinner
25/02/2008 20:20:29;Fridge;Fridge;ON;PrepareDinner
25/02/2008 20:23:14;Fridge;Fridge;ON;GetDrink
25/02/2008 20:23:32;Fridge;Fridge;ON;GetDrink
25/02/2008 21:08:49;HallToiletDoor;HallToiletDoor;ON;None
25/02/2008 21:08:51;HallToiletDoor;HallToiletDoor;ON;None
25/02/2008 21:45:40;Fridge;Fridge;ON;None
25/02/2008 21:51:32;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
25/02/2008 21:51:37;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
25/02/2008 21:52:08;ToiletFlush;ToiletFlush;ON;UseToilet
25/02/2008 21:52:29;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
25/02/2008 21:54:46;Frontdoor;Frontdoor;ON;None
25/02/2008 21:55:35;PlatesCupboard;PlatesCupboard;ON;None
25/02/2008 21:56:02;Microwave;Microwave;ON;None
25/02/2008 21:59:02;Microwave;Microwave;ON;None
25/02/2008 23:05:57;Dishwasher;Dishwasher;ON;None
25/02/2008 23:06:02;Dishwasher;Dishwasher;ON;None
25/02/2008 23:11:41;PansCupboard;PansCupboard;ON;None
25/02/2008 23:19:08;Dishwasher;Dishwasher;ON;None
25/02/2008 23:21:24;HallBedroomDoor;HallBedroomDoor;ON;None
25/02/2008 23:22:31;HallToiletDoor;HallToiletDoor;ON;None
25/02/2008 23:28:31;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
25/02/2008 23:28:36;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
25/02/2008 23:30:12;HallToiletDoor;HallToiletDoor;ON;None
25/02/2008 23:31:53;HallBedroomDoor;HallBedroomDoor;ON;None
25/02/2008 23:32:33;HallBedroomDoor;HallBedroomDoor;ON;None
26/02/2008 00:38:49;HallBedroomDoor;HallBedroomDoor;ON;None
26/02/2008 00:38:52;HallToiletDoor;HallToiletDoor;ON;None
26/02/2008 00:38:53;HallBedroomDoor;HallBedroomDoor;ON;None
26/02/2008 00:39:00;HallToiletDoor;HallToiletDoor;ON;None
26/02/2008 00:39:03;HallToiletDoor;HallToiletDoor;ON;None
26/02/2008 00:39:09;HallToiletDoor;HallToiletDoor;ON;None
26/02/2008 00:39:22;HallToiletDoor;HallToiletDoor;ON;None
26/02/2008 00:39:25;ToiletFlush;ToiletFlush;ON;UseToilet
26/02/2008 00:39:46;HallToiletDoor;HallToiletDoor;ON;None
26/02/2008 00:40:22;HallToiletDoor;HallToiletDoor;ON;None
26/02/2008 00:40:58;HallToiletDoor;HallToiletDoor;ON;None
26/02/2008 00:46:22;HallBedroomDoor;HallBedroomDoor;ON;None
26/02/2008 00:46:27;HallBedroomDoor;HallBedroomDoor;ON;None
26/02/2008 03:13:41;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
26/02/2008 03:14:36;ToiletFlush;ToiletFlush;ON;UseToilet
26/02/2008 03:14:39;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
26/02/2008 08:35:57;HallBedroomDoor;HallBedroomDoor;ON;None
26/02/2008 08:36:00;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
26/02/2008 08:36:01;HallBedroomDoor;HallBedroomDoor;ON;UseToilet
26/02/2008 08:36:08;HallBedroomDoor;HallBedroomDoor;ON;UseToilet
26/02/2008 08:36:33;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
26/02/2008 09:15:24;HallBedroomDoor;HallBedroomDoor;ON;None
26/02/2008 09:15:29;HallBedroomDoor;HallBedroomDoor;ON;None
26/02/2008 09:15:40;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
26/02/2008 09:18:44;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
26/02/2008 09:18:44;ToiletFlush;ToiletFlush;ON;UseToilet
26/02/2008 09:26:45;PlatesCupboard;PlatesCupboard;ON;PrepareBreakfast
26/02/2008 09:26:50;GroceriesCupboard;GroceriesCupboard;ON;PrepareBreakfast
26/02/2008 09:27:16;GroceriesCupboard;GroceriesCupboard;ON;PrepareBreakfast
26/02/2008 09:28:32;Fridge;Fridge;ON;PrepareBreakfast
26/02/2008 09:28:58;Fridge;Fridge;ON;PrepareBreakfast
26/02/2008 09:48:12;HallToiletDoor;HallToiletDoor;ON;TakeShower
26/02/2008 09:48:16;HallToiletDoor;HallToiletDoor;ON;TakeShower
26/02/2008 09:58:04;HallToiletDoor;HallToiletDoor;ON;TakeShower
26/02/2008 09:58:09;HallToiletDoor;HallToiletDoor;ON;TakeShower
26/02/2008 10:06:18;Frontdoor;Frontdoor;ON;LeaveHouse
26/02/2008 20:31:35;Frontdoor;Frontdoor;ON;LeaveHouse
26/02/2008 20:31:39;Frontdoor;Frontdoor;ON;LeaveHouse
26/02/2008 20:33:41;HallBathroomDoor;HallBathroomDoor;ON;LeaveHouse
26/02/2008 21:02:40;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
26/02/2008 21:03:49;ToiletFlush;ToiletFlush;ON;UseToilet
26/02/2008 21:03:52;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
26/02/2008 21:39:29;Fridge;Fridge;ON;GetDrink
26/02/2008 21:39:34;Fridge;Fridge;ON;GetDrink
26/02/2008 21:40:00;CupsCupboard;CupsCupboard;ON;GetDrink
26/02/2008 21:40:03;Fridge;Fridge;ON;GetDrink
26/02/2008 22:10:51;Frontdoor;Frontdoor;ON;None
26/02/2008 22:10:55;Frontdoor;Frontdoor;ON;None
26/02/2008 22:56:02;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
26/02/2008 22:57:57;ToiletFlush;ToiletFlush;ON;UseToilet
26/02/2008 22:58:28;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
26/02/2008 22:58:31;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
26/02/2008 22:58:35;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
26/02/2008 22:58:41;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
26/02/2008 22:58:53;HallBathroomDoor;HallBathroomDoor;ON;None
26/02/2008 22:59:17;HallBathroomDoor;HallBathroomDoor;ON;None
26/02/2008 22:59:54;HallBathroomDoor;HallBathroomDoor;ON;None
26/02/2008 23:00:30;HallBathroomDoor;HallBathroomDoor;ON;None
26/02/2008 23:01:52;HallToiletDoor;HallToiletDoor;ON;None
27/02/2008 05:29:23;HallBedroomDoor;HallBedroomDoor;ON;UseToilet
27/02/2008 05:29:30;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
27/02/2008 05:30:14;ToiletFlush;ToiletFlush;ON;UseToilet
27/02/2008 05:30:16;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
27/02/2008 08:00:17;HallBedroomDoor;HallBedroomDoor;ON;None
27/02/2008 08:00:22;HallBedroomDoor;HallBedroomDoor;ON;None
27/02/2008 08:01:25;PlatesCupboard;PlatesCupboard;ON;PrepareBreakfast
27/02/2008 08:01:31;GroceriesCupboard;GroceriesCupboard;ON;PrepareBreakfast
27/02/2008 08:01:52;Fridge;Fridge;ON;PrepareBreakfast
27/02/2008 08:01:57;Fridge;Fridge;ON;PrepareBreakfast
27/02/2008 08:13:30;HallBathroomDoor;HallBathroomDoor;ON;None
27/02/2008 08:13:35;HallBathroomDoor;HallBathroomDoor;ON;None
27/02/2008 08:15:37;ToiletFlush;ToiletFlush;ON;UseToilet
27/02/2008 08:15:40;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
27/02/2008 08:26:34;HallToiletDoor;HallToiletDoor;ON;TakeShower
27/02/2008 08:26:38;HallToiletDoor;HallToiletDoor;ON;TakeShower
27/02/2008 08:34:37;Frontdoor;Frontdoor;ON;LeaveHouse
27/02/2008 18:58:31;Frontdoor;Frontdoor;ON;LeaveHouse
27/02/2008 18:59:56;GroceriesCupboard;GroceriesCupboard;ON;PrepareDinner
27/02/2008 19:00:01;Fridge;Fridge;ON;PrepareDinner
27/02/2008 19:02:11;PansCupboard;PansCupboard;ON;PrepareDinner
27/02/2008 19:02:26;Fridge;Fridge;ON;PrepareDinner
27/02/2008 19:03:12;Freezer;Freezer;ON;PrepareDinner
27/02/2008 19:05:15;Fridge;Fridge;ON;PrepareDinner
27/02/2008 19:05:39;Fridge;Fridge;ON;PrepareDinner
27/02/2008 19:08:12;Fridge;Fridge;ON;PrepareDinner
27/02/2008 19:09:03;PlatesCupboard;PlatesCupboard;ON;PrepareDinner
27/02/2008 19:16:30;PlatesCupboard;PlatesCupboard;ON;PrepareDinner
27/02/2008 19:19:54;CupsCupboard;CupsCupboard;ON;GetDrink
27/02/2008 19:19:59;Fridge;Fridge;ON;GetDrink
27/02/2008 20:35:28;HallBathroomDoor;HallBathroomDoor;ON;None
27/02/2008 20:35:56;ToiletFlush;ToiletFlush;ON;None
27/02/2008 20:35:58;HallBathroomDoor;HallBathroomDoor;ON;None
27/02/2008 23:03:26;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
27/02/2008 23:05:22;ToiletFlush;ToiletFlush;ON;UseToilet
27/02/2008 23:05:31;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
27/02/2008 23:06:12;Dishwasher;Dishwasher;ON;None
27/02/2008 23:06:29;PlatesCupboard;PlatesCupboard;ON;None
27/02/2008 23:06:43;CupsCupboard;CupsCupboard;ON;None
27/02/2008 23:06:52;CupsCupboard;CupsCupboard;ON;None
27/02/2008 23:10:57;PansCupboard;PansCupboard;ON;None
27/02/2008 23:16:52;PlatesCupboard;PlatesCupboard;ON;None
27/02/2008 23:20:18;Fridge;Fridge;ON;None
27/02/2008 23:20:39;Fridge;Fridge;ON;None
27/02/2008 23:23:09;Fridge;Fridge;ON;None
27/02/2008 23:23:57;Fridge;Fridge;ON;None
27/02/2008 23:26:19;HallBathroomDoor;HallBathroomDoor;ON;None
27/02/2008 23:37:01;ToiletFlush;ToiletFlush;ON;None
27/02/2008 23:37:05;ToiletFlush;ToiletFlush;ON;None
27/02/2008 23:37:09;HallToiletDoor;HallToiletDoor;ON;None
27/02/2008 23:42:20;PansCupboard;PansCupboard;ON;None
28/02/2008 00:10:42;HallToiletDoor;HallToiletDoor;ON;None
28/02/2008 00:11:10;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
28/02/2008 00:13:38;ToiletFlush;ToiletFlush;ON;UseToilet
28/02/2008 00:13:42;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
28/02/2008 00:13:46;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
28/02/2008 00:13:52;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
28/02/2008 00:13:54;HallToiletDoor;HallToiletDoor;ON;UseToilet
28/02/2008 00:15:43;HallToiletDoor;HallToiletDoor;ON;None
28/02/2008 00:16:11;HallToiletDoor;HallToiletDoor;ON;None
28/02/2008 00:20:18;HallBedroomDoor;HallBedroomDoor;ON;None
28/02/2008 07:05:39;HallBedroomDoor;HallBedroomDoor;ON;None
28/02/2008 07:05:44;HallBedroomDoor;HallBedroomDoor;ON;None
28/02/2008 07:06:31;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
28/02/2008 07:07:16;ToiletFlush;ToiletFlush;ON;UseToilet
28/02/2008 07:07:19;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
28/02/2008 09:48:13;HallBedroomDoor;HallBedroomDoor;ON;None
28/02/2008 09:48:19;HallBedroomDoor;HallBedroomDoor;ON;None
28/02/2008 09:48:57;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
28/02/2008 09:49:28;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
28/02/2008 09:49:29;ToiletFlush;ToiletFlush;ON;UseToilet
28/02/2008 09:50:05;PlatesCupboard;PlatesCupboard;ON;PrepareBreakfast
28/02/2008 09:50:10;GroceriesCupboard;GroceriesCupboard;ON;PrepareBreakfast
28/02/2008 09:50:34;GroceriesCupboard;GroceriesCupboard;ON;PrepareBreakfast
28/02/2008 09:50:37;GroceriesCupboard;GroceriesCupboard;ON;PrepareBreakfast
28/02/2008 09:50:43;GroceriesCupboard;GroceriesCupboard;ON;PrepareBreakfast
28/02/2008 09:50:55;GroceriesCupboard;GroceriesCupboard;ON;PrepareBreakfast
28/02/2008 09:51:19;GroceriesCupboard;GroceriesCupboard;ON;PrepareBreakfast
28/02/2008 09:51:55;GroceriesCupboard;GroceriesCupboard;ON;None
28/02/2008 09:51:57;Fridge;Fridge;ON;None
28/02/2008 10:35:28;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
28/02/2008 10:37:42;ToiletFlush;ToiletFlush;ON;UseToilet
28/02/2008 10:37:46;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
28/02/2008 10:38:03;HallToiletDoor;HallToiletDoor;ON;TakeShower
28/02/2008 10:46:21;HallToiletDoor;HallToiletDoor;ON;TakeShower
28/02/2008 10:46:25;HallToiletDoor;HallToiletDoor;ON;TakeShower
28/02/2008 10:58:16;Frontdoor;Frontdoor;ON;LeaveHouse
28/02/2008 18:34:21;Frontdoor;Frontdoor;ON;LeaveHouse
28/02/2008 18:35:25;Fridge;Fridge;ON;None
28/02/2008 18:35:39;Microwave;Microwave;ON;None
28/02/2008 18:37:02;Microwave;Microwave;ON;None
28/02/2008 18:37:18;Fridge;Fridge;ON;None
28/02/2008 18:37:28;Microwave;Microwave;ON;None
28/02/2008 18:48:14;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
28/02/2008 18:48:41;ToiletFlush;ToiletFlush;ON;UseToilet
28/02/2008 18:48:44;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
28/02/2008 18:49:20;HallToiletDoor;HallToiletDoor;ON;None
28/02/2008 18:49:25;HallToiletDoor;HallToiletDoor;ON;None
28/02/2008 18:53:38;Frontdoor;Frontdoor;ON;LeaveHouse
28/02/2008 21:35:13;Frontdoor;Frontdoor;ON;LeaveHouse
28/02/2008 21:40:43;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
28/02/2008 21:42:03;ToiletFlush;ToiletFlush;ON;UseToilet
28/02/2008 21:42:17;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
28/02/2008 22:20:59;GroceriesCupboard;GroceriesCupboard;ON;None
28/02/2008 22:21:04;GroceriesCupboard;GroceriesCupboard;ON;None
28/02/2008 22:22:43;HallToiletDoor;HallToiletDoor;ON;None
28/02/2008 22:22:48;HallToiletDoor;HallToiletDoor;ON;None
28/02/2008 23:23:18;HallToiletDoor;HallToiletDoor;ON;None
28/02/2008 23:23:36;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
28/02/2008 23:23:39;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
28/02/2008 23:24:19;ToiletFlush;ToiletFlush;ON;UseToilet
28/02/2008 23:24:22;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
28/02/2008 23:24:43;HallToiletDoor;HallToiletDoor;ON;None
29/02/2008 08:03:19;HallBedroomDoor;HallBedroomDoor;ON;UseToilet
29/02/2008 08:03:22;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
29/02/2008 08:03:25;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
29/02/2008 08:03:30;HallBedroomDoor;HallBedroomDoor;ON;UseToilet
29/02/2008 08:04:13;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
29/02/2008 10:20:48;HallBedroomDoor;HallBedroomDoor;ON;None
29/02/2008 10:20:53;HallBedroomDoor;HallBedroomDoor;ON;None
29/02/2008 10:22:49;PlatesCupboard;PlatesCupboard;ON;PrepareBreakfast
29/02/2008 10:22:57;GroceriesCupboard;GroceriesCupboard;ON;PrepareBreakfast
29/02/2008 10:23:14;Fridge;Fridge;ON;PrepareBreakfast
29/02/2008 10:30:05;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
29/02/2008 10:30:30;ToiletFlush;ToiletFlush;ON;UseToilet
29/02/2008 10:30:31;ToiletFlush;ToiletFlush;ON;UseToilet
29/02/2008 10:30:33;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
29/02/2008 10:30:59;HallToiletDoor;HallToiletDoor;ON;TakeShower
29/02/2008 10:31:08;HallToiletDoor;HallToiletDoor;ON;TakeShower
29/02/2008 10:38:10;HallToiletDoor;HallToiletDoor;ON;TakeShower
29/02/2008 10:38:15;HallToiletDoor;HallToiletDoor;ON;TakeShower
29/02/2008 10:48:55;Frontdoor;Frontdoor;ON;LeaveHouse
29/02/2008 18:17:34;Frontdoor;Frontdoor;ON;LeaveHouse
29/02/2008 18:18:16;Fridge;Fridge;ON;LeaveHouse
29/02/2008 18:41:45;Frontdoor;Frontdoor;ON;LeaveHouse
29/02/2008 19:20:53;Frontdoor;Frontdoor;ON;LeaveHouse
29/02/2008 19:24:07;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
29/02/2008 19:24:56;ToiletFlush;ToiletFlush;ON;UseToilet
29/02/2008 19:25:01;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
29/02/2008 19:41:43;Dishwasher;Dishwasher;ON;None
29/02/2008 19:41:48;Dishwasher;Dishwasher;ON;None
29/02/2008 19:45:15;Fridge;Fridge;ON;PrepareDinner
29/02/2008 19:46:09;CupsCupboard;CupsCupboard;ON;PrepareDinner
29/02/2008 19:46:13;PlatesCupboard;PlatesCupboard;ON;PrepareDinner
29/02/2008 19:46:43;Fridge;Fridge;ON;PrepareDinner
29/02/2008 19:47:00;GroceriesCupboard;GroceriesCupboard;ON;PrepareDinner
29/02/2008 19:47:21;Fridge;Fridge;ON;PrepareDinner
29/02/2008 19:49:37;PansCupboard;PansCupboard;ON;PrepareDinner
29/02/2008 20:10:23;Fridge;Fridge;ON;PrepareDinner
29/02/2008 20:13:08;PansCupboard;PansCupboard;ON;PrepareDinner
29/02/2008 20:37:59;PansCupboard;PansCupboard;ON;PrepareDinner
29/02/2008 20:43:39;Fridge;Fridge;ON;PrepareDinner
29/02/2008 20:43:43;Fridge;Fridge;ON;PrepareDinner
29/02/2008 20:43:50;Fridge;Fridge;ON;PrepareDinner
29/02/2008 20:44:02;PansCupboard;PansCupboard;ON;PrepareDinner
29/02/2008 20:45:08;Fridge;Fridge;ON;PrepareDinner
29/02/2008 20:51:45;CupsCupboard;CupsCupboard;ON;PrepareDinner
29/02/2008 20:51:53;PlatesCupboard;PlatesCupboard;ON;PrepareDinner
29/02/2008 20:52:02;PansCupboard;PansCupboard;ON;PrepareDinner
29/02/2008 20:52:04;PansCupboard;PansCupboard;ON;PrepareDinner
29/02/2008 20:52:13;PansCupboard;PansCupboard;ON;PrepareDinner
29/02/2008 20:52:25;PansCupboard;PansCupboard;ON;PrepareDinner
29/02/2008 20:52:49;PansCupboard;PansCupboard;ON;PrepareDinner
29/02/2008 20:53:26;PansCupboard;PansCupboard;ON;PrepareDinner
29/02/2008 20:55:11;Fridge;Fridge;ON;PrepareDinner
29/02/2008 20:55:14;Freezer;Freezer;ON;PrepareDinner
29/02/2008 20:55:45;Fridge;Fridge;ON;PrepareDinner
29/02/2008 20:58:41;PansCupboard;PansCupboard;ON;PrepareDinner
29/02/2008 20:59:43;Fridge;Fridge;ON;PrepareDinner
29/02/2008 22:03:22;Frontdoor;Frontdoor;ON;None
29/02/2008 22:03:47;Frontdoor;Frontdoor;ON;None
02/03/2008 19:37:41;Frontdoor;Frontdoor;ON;None
02/03/2008 20:32:17;HallToiletDoor;HallToiletDoor;ON;None
02/03/2008 20:32:22;HallToiletDoor;HallToiletDoor;ON;None
02/03/2008 20:32:32;Washingmachine;Washingmachine;ON;None
02/03/2008 20:37:08;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
02/03/2008 20:37:36;ToiletFlush;ToiletFlush;ON;UseToilet
02/03/2008 20:37:39;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
02/03/2008 20:38:51;HallBedroomDoor;HallBedroomDoor;ON;None
02/03/2008 20:38:56;HallBedroomDoor;HallBedroomDoor;ON;None
02/03/2008 20:38:57;HallToiletDoor;HallToiletDoor;ON;None
02/03/2008 20:56:43;HallBedroomDoor;HallBedroomDoor;ON;None
02/03/2008 20:56:48;HallBedroomDoor;HallBedroomDoor;ON;None
02/03/2008 20:57:35;Freezer;Freezer;ON;PrepareDinner
02/03/2008 21:00:33;PlatesCupboard;PlatesCupboard;ON;PrepareDinner
02/03/2008 21:00:39;PlatesCupboard;PlatesCupboard;ON;PrepareDinner
02/03/2008 21:00:47;Freezer;Freezer;ON;PrepareDinner
02/03/2008 21:01:11;Freezer;Freezer;ON;PrepareDinner
02/03/2008 21:49:38;Washingmachine;Washingmachine;ON;None
02/03/2008 21:49:43;Washingmachine;Washingmachine;ON;None
02/03/2008 21:57:59;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
02/03/2008 21:58:03;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
02/03/2008 21:58:11;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
02/03/2008 21:58:25;ToiletFlush;ToiletFlush;ON;UseToilet
02/03/2008 22:03:14;HallBathroomDoor;HallBathroomDoor;ON;None
02/03/2008 22:03:40;ToiletFlush;ToiletFlush;ON;None
02/03/2008 22:03:43;HallBathroomDoor;HallBathroomDoor;ON;None
03/03/2008 08:49:53;HallBedroomDoor;HallBedroomDoor;ON;GoToBed
03/03/2008 08:49:58;HallBedroomDoor;HallBedroomDoor;ON;GoToBed
03/03/2008 08:50:27;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
03/03/2008 08:52:07;HallBathroomDoor;HallBathroomDoor;ON;UseToilet
03/03/2008 09:01:38;PlatesCupboard;PlatesCupboard;ON;PrepareBreakfast
03/03/2008 09:01:44;GroceriesCupboard;GroceriesCupboard;ON;PrepareBreakfast
03/03/2008 09:01:48;GroceriesCupboard;GroceriesCupboard;ON;PrepareBreakfast
03/03/2008 09:02:00;PlatesCupboard;PlatesCupboard;ON;PrepareBreakfast
03/03/2008 09:02:04;GroceriesCupboard;GroceriesCupboard;ON;PrepareBreakfast
03/03/2008 09:02:07;Fridge;Fridge;ON;PrepareBreakfast
03/03/2008 09:02:25;Fridge;Fridge;ON;PrepareBreakfast
03/03/2008 09:17:23;HallToiletDoor;HallToiletDoor;ON;TakeShower
03/03/2008 09:17:41;HallToiletDoor;HallToiletDoor;ON;TakeShower
03/03/2008 09:31:35;HallToiletDoor;HallToiletDoor;ON;TakeShower
